,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,period,calendarYear,acceptedDate,cik,costAndExpenses,costOfRevenue,depreciationAndAmortization,ebitda,ebitdaratio,eps,epsdiluted,fillingDate,finalLink,generalAndAdministrativeExpenses,grossProfit,grossProfitRatio,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,interestExpense,interestIncome,link,netIncome,netIncomeRatio,operatingExpenses,operatingIncome,operatingIncomeRatio,otherExpenses,reportedCurrency,researchAndDevelopmentExpenses,revenue,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,symbol,totalOtherIncomeExpensesNet,weightedAverageShsOut,weightedAverageShsOutDil,accountPayables,accumulatedOtherComprehensiveIncomeLoss,capitalLeaseObligations,cashAndCashEquivalents,cashAndShortTermInvestments,commonStock,deferredRevenue,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,goodwill,goodwillAndIntangibleAssets,intangibleAssets,inventory,longTermDebt,longTermInvestments,minorityInterest,netDebt,netReceivables,otherAssets,otherCurrentAssets,otherCurrentLiabilities,otherLiabilities,otherNonCurrentAssets,otherNonCurrentLiabilities,othertotalStockholdersEquity,preferredStock,propertyPlantEquipmentNet,retainedEarnings,shortTermDebt,shortTermInvestments,taxAssets,taxPayables,totalAssets,totalCurrentAssets,totalCurrentLiabilities,totalDebt,totalEquity,totalInvestments,totalLiabilities,totalLiabilitiesAndStockholdersEquity,totalLiabilitiesAndTotalEquity,totalNonCurrentAssets,totalNonCurrentLiabilities,totalStockholdersEquity,accountsPayables,accountsReceivables,acquisitionsNet,capitalExpenditure,cashAtBeginningOfPeriod,cashAtEndOfPeriod,changeInWorkingCapital,commonStockIssued,commonStockRepurchased,debtRepayment,deferredIncomeTax,dividendsPaid,effectOfForexChangesOnCash,freeCashFlow,investmentsInPropertyPlantAndEquipment,netCashProvidedByOperatingActivities,netCashUsedForInvestingActivites,netCashUsedProvidedByFinancingActivities,netChangeInCash,operatingCashFlow,otherFinancingActivites,otherInvestingActivites,otherNonCashItems,otherWorkingCapital,purchasesOfInvestments,salesMaturitiesOfInvestments,stockBasedCompensation,averageInventory,averagePayables,averageReceivables,bookValuePerShare,capexPerShare,capexToDepreciation,capexToOperatingCashFlow,capexToRevenue,cashPerShare,currentRatio,daysOfInventoryOnHand,daysPayablesOutstanding,daysSalesOutstanding,debtToAssets,debtToEquity,dividendYield,earningsYield,enterpriseValue,enterpriseValueOverEBITDA,evToFreeCashFlow,evToOperatingCashFlow,evToSales,freeCashFlowPerShare,freeCashFlowYield,grahamNetNet,grahamNumber,incomeQuality,intangiblesToTotalAssets,interestCoverage,interestDebtPerShare,inventoryTurnover,investedCapital,marketCap,netCurrentAssetValue,netDebtToEBITDA,netIncomePerShare,operatingCashFlowPerShare,payablesTurnover,payoutRatio,pbRatio,peRatio,pfcfRatio,pocfratio,priceToSalesRatio,ptbRatio,receivablesTurnover,researchAndDdevelopementToRevenue,returnOnTangibleAssets,revenuePerShare,roe,roic,salesGeneralAndAdministrativeToRevenue,shareholdersEquityPerShare,stockBasedCompensationToRevenue,tangibleAssetValue,tangibleBookValuePerShare,workingCapital
375,2022-08-03,130.88,132.92,130.35,130.72,125.49,3589600,3589600,-0.16,-0.12225,131.33,"August 03, 22",-0.0012225,Q3,2022,2022-11-09 17:47:08,0001854964,5363000.0,3630000.0,3637000.0,10347000.0,0.8570363621,0.3,0.3,2022-11-10,https://www.sec.gov/Archives/edgar/data/1854964/000162828022029322/nlcp-20220930.htm,1733000.0,8443000.0,0.6993290814,6623000.0,0.5485794749,200000.0,94000.0,7000.0,https://www.sec.gov/Archives/edgar/data/1854964/000162828022029322/0001628280-22-029322-index.htm,6510000.0,0.5392197465,5363000.0,6710000.0,0.5557856374,3630000.0,USD,0.0,12073000.0,0.0,1733000.0,NLCP,-87000.0,21802487.0,21802487.0,1967000.0,0.0,247000.0,45023000.0,45023000.0,214000.0,862000.0,862000.0,-862000.0,0.0,22492000.0,22492000.0,0.0,1980000.0,0.0,7408000.0,-42043000.0,5000000.0,0.0,-50023000.0,15374000.0,0.0,2667000.0,276000.0,456352000.0,61000.0,379440000.0,-30811000.0,1000000.0,0.0,0.0,0.0,454622000.0,50023000.0,19203000.0,2980000.0,433163000.0,0.0,21459000.0,454622000.0,454622000.0,404599000.0,2256000.0,425755000.0,-738000.0,0.0,62211000.0,-4726000.0,49602000.0,45023000.0,-2794000.0,813000.0,-813000.0,-1800000.0,4967000.0,-7520000.0,15808000.0,3070000.0,-4726000.0,7796000.0,-4724000.0,-7651000.0,-4579000.0,7796000.0,-131000.0,-68470000.0,58000.0,-2056000.0,2000.0,0.0,280000.0,0.0,2339500.0,20000000.0,19.527818087908962,-0.21676426180187608,-1.3019283746556474,-0.6062083119548486,-0.39145200033131783,2.065039644330484,2.604957558714784,0.0,48.768595041322314,37.273254369253706,0.006554896155487416,0.0069993306009324616,0.025549242938983842,0.022117762171912875,252290574.5,24.382968444959893,82.17934022801303,32.36154111082607,20.897090574008118,0.1408096241497587,0.010430342529611756,1.2527928579890908,11.453958245828927,1.1772878284506192,0.049474068566853345,71.38297872340425,0.14099308945809713,0.0,0.0069993306009324616,294333574.5,28564000.0,-4.063303372958345,0.2985897893208238,0.3575738859516348,1.8454499237417388,1.1551459293394777,0.6913214747918404,11.303132661290324,95.87412850162866,37.754434902514106,24.379489315000413,0.6913214747918404,2.4146,0.0,0.015064911022146113,0.5537441668925202,0.015290483963781987,0.015178076881491363,0.14354344404870373,19.527818087908962,0.023192247163091196,410671000.0,18.835970410164677,30820000.0
376,2022-08-02,130.26,131.59,129.31,129.37,124.19,2829200,2829200,-0.89,-0.68325,130.09,"August 02, 22",-0.0068325,Q3,2022,2022-11-09 17:47:08,0001854964,5363000.0,3630000.0,3637000.0,10347000.0,0.8570363621,0.3,0.3,2022-11-10,https://www.sec.gov/Archives/edgar/data/1854964/000162828022029322/nlcp-20220930.htm,1733000.0,8443000.0,0.6993290814,6623000.0,0.5485794749,200000.0,94000.0,7000.0,https://www.sec.gov/Archives/edgar/data/1854964/000162828022029322/0001628280-22-029322-index.htm,6510000.0,0.5392197465,5363000.0,6710000.0,0.5557856374,3630000.0,USD,0.0,12073000.0,0.0,1733000.0,NLCP,-87000.0,21802487.0,21802487.0,1967000.0,0.0,247000.0,45023000.0,45023000.0,214000.0,862000.0,862000.0,-862000.0,0.0,22492000.0,22492000.0,0.0,1980000.0,0.0,7408000.0,-42043000.0,5000000.0,0.0,-50023000.0,15374000.0,0.0,2667000.0,276000.0,456352000.0,61000.0,379440000.0,-30811000.0,1000000.0,0.0,0.0,0.0,454622000.0,50023000.0,19203000.0,2980000.0,433163000.0,0.0,21459000.0,454622000.0,454622000.0,404599000.0,2256000.0,425755000.0,-738000.0,0.0,62211000.0,-4726000.0,49602000.0,45023000.0,-2794000.0,813000.0,-813000.0,-1800000.0,4967000.0,-7520000.0,15808000.0,3070000.0,-4726000.0,7796000.0,-4724000.0,-7651000.0,-4579000.0,7796000.0,-131000.0,-68470000.0,58000.0,-2056000.0,2000.0,0.0,280000.0,0.0,2339500.0,20000000.0,19.527818087908962,-0.21676426180187608,-1.3019283746556474,-0.6062083119548486,-0.39145200033131783,2.065039644330484,2.604957558714784,0.0,48.768595041322314,37.273254369253706,0.006554896155487416,0.0069993306009324616,0.025549242938983842,0.022117762171912875,252290574.5,24.382968444959893,82.17934022801303,32.36154111082607,20.897090574008118,0.1408096241497587,0.010430342529611756,1.2527928579890908,11.453958245828927,1.1772878284506192,0.049474068566853345,71.38297872340425,0.14099308945809713,0.0,0.0069993306009324616,294333574.5,28564000.0,-4.063303372958345,0.2985897893208238,0.3575738859516348,1.8454499237417388,1.1551459293394777,0.6913214747918404,11.303132661290324,95.87412850162866,37.754434902514106,24.379489315000413,0.6913214747918404,2.4146,0.0,0.015064911022146113,0.5537441668925202,0.015290483963781987,0.015178076881491363,0.14354344404870373,19.527818087908962,0.023192247163091196,410671000.0,18.835970410164677,30820000.0
377,2022-08-01,132.21,132.59,130.76,130.98,125.74,2615200,2615200,-1.23,-0.93034,131.44,"August 01, 22",-0.0093034,Q3,2022,2022-11-09 17:47:08,0001854964,5363000.0,3630000.0,3637000.0,10347000.0,0.8570363621,0.3,0.3,2022-11-10,https://www.sec.gov/Archives/edgar/data/1854964/000162828022029322/nlcp-20220930.htm,1733000.0,8443000.0,0.6993290814,6623000.0,0.5485794749,200000.0,94000.0,7000.0,https://www.sec.gov/Archives/edgar/data/1854964/000162828022029322/0001628280-22-029322-index.htm,6510000.0,0.5392197465,5363000.0,6710000.0,0.5557856374,3630000.0,USD,0.0,12073000.0,0.0,1733000.0,NLCP,-87000.0,21802487.0,21802487.0,1967000.0,0.0,247000.0,45023000.0,45023000.0,214000.0,862000.0,862000.0,-862000.0,0.0,22492000.0,22492000.0,0.0,1980000.0,0.0,7408000.0,-42043000.0,5000000.0,0.0,-50023000.0,15374000.0,0.0,2667000.0,276000.0,456352000.0,61000.0,379440000.0,-30811000.0,1000000.0,0.0,0.0,0.0,454622000.0,50023000.0,19203000.0,2980000.0,433163000.0,0.0,21459000.0,454622000.0,454622000.0,404599000.0,2256000.0,425755000.0,-738000.0,0.0,62211000.0,-4726000.0,49602000.0,45023000.0,-2794000.0,813000.0,-813000.0,-1800000.0,4967000.0,-7520000.0,15808000.0,3070000.0,-4726000.0,7796000.0,-4724000.0,-7651000.0,-4579000.0,7796000.0,-131000.0,-68470000.0,58000.0,-2056000.0,2000.0,0.0,280000.0,0.0,2339500.0,20000000.0,19.527818087908962,-0.21676426180187608,-1.3019283746556474,-0.6062083119548486,-0.39145200033131783,2.065039644330484,2.604957558714784,0.0,48.768595041322314,37.273254369253706,0.006554896155487416,0.0069993306009324616,0.025549242938983842,0.022117762171912875,252290574.5,24.382968444959893,82.17934022801303,32.36154111082607,20.897090574008118,0.1408096241497587,0.010430342529611756,1.2527928579890908,11.453958245828927,1.1772878284506192,0.049474068566853345,71.38297872340425,0.14099308945809713,0.0,0.0069993306009324616,294333574.5,28564000.0,-4.063303372958345,0.2985897893208238,0.3575738859516348,1.8454499237417388,1.1551459293394777,0.6913214747918404,11.303132661290324,95.87412850162866,37.754434902514106,24.379489315000413,0.6913214747918404,2.4146,0.0,0.015064911022146113,0.5537441668925202,0.015290483963781987,0.015178076881491363,0.14354344404870373,19.527818087908962,0.023192247163091196,410671000.0,18.835970410164677,30820000.0
378,2022-07-29,131.73,133.15,131.51,132.56,127.26,3273700,3273700,0.83,0.63008,132.41,"July 29, 22",0.0063008,Q3,2022,2022-11-09 17:47:08,0001854964,5363000.0,3630000.0,3637000.0,10347000.0,0.8570363621,0.3,0.3,2022-11-10,https://www.sec.gov/Archives/edgar/data/1854964/000162828022029322/nlcp-20220930.htm,1733000.0,8443000.0,0.6993290814,6623000.0,0.5485794749,200000.0,94000.0,7000.0,https://www.sec.gov/Archives/edgar/data/1854964/000162828022029322/0001628280-22-029322-index.htm,6510000.0,0.5392197465,5363000.0,6710000.0,0.5557856374,3630000.0,USD,0.0,12073000.0,0.0,1733000.0,NLCP,-87000.0,21802487.0,21802487.0,1967000.0,0.0,247000.0,45023000.0,45023000.0,214000.0,862000.0,862000.0,-862000.0,0.0,22492000.0,22492000.0,0.0,1980000.0,0.0,7408000.0,-42043000.0,5000000.0,0.0,-50023000.0,15374000.0,0.0,2667000.0,276000.0,456352000.0,61000.0,379440000.0,-30811000.0,1000000.0,0.0,0.0,0.0,454622000.0,50023000.0,19203000.0,2980000.0,433163000.0,0.0,21459000.0,454622000.0,454622000.0,404599000.0,2256000.0,425755000.0,-738000.0,0.0,62211000.0,-4726000.0,49602000.0,45023000.0,-2794000.0,813000.0,-813000.0,-1800000.0,4967000.0,-7520000.0,15808000.0,3070000.0,-4726000.0,7796000.0,-4724000.0,-7651000.0,-4579000.0,7796000.0,-131000.0,-68470000.0,58000.0,-2056000.0,2000.0,0.0,280000.0,0.0,2339500.0,20000000.0,19.527818087908962,-0.21676426180187608,-1.3019283746556474,-0.6062083119548486,-0.39145200033131783,2.065039644330484,2.604957558714784,0.0,48.768595041322314,37.273254369253706,0.006554896155487416,0.0069993306009324616,0.025549242938983842,0.022117762171912875,252290574.5,24.382968444959893,82.17934022801303,32.36154111082607,20.897090574008118,0.1408096241497587,0.010430342529611756,1.2527928579890908,11.453958245828927,1.1772878284506192,0.049474068566853345,71.38297872340425,0.14099308945809713,0.0,0.0069993306009324616,294333574.5,28564000.0,-4.063303372958345,0.2985897893208238,0.3575738859516348,1.8454499237417388,1.1551459293394777,0.6913214747918404,11.303132661290324,95.87412850162866,37.754434902514106,24.379489315000413,0.6913214747918404,2.4146,0.0,0.015064911022146113,0.5537441668925202,0.015290483963781987,0.015178076881491363,0.14354344404870373,19.527818087908962,0.023192247163091196,410671000.0,18.835970410164677,30820000.0
379,2022-07-28,129.03,132.66,128.48,132.4,127.1,2962300,2962300,3.37,2.61,131.18,"July 28, 22",0.0261,Q3,2022,2022-11-09 17:47:08,0001854964,5363000.0,3630000.0,3637000.0,10347000.0,0.8570363621,0.3,0.3,2022-11-10,https://www.sec.gov/Archives/edgar/data/1854964/000162828022029322/nlcp-20220930.htm,1733000.0,8443000.0,0.6993290814,6623000.0,0.5485794749,200000.0,94000.0,7000.0,https://www.sec.gov/Archives/edgar/data/1854964/000162828022029322/0001628280-22-029322-index.htm,6510000.0,0.5392197465,5363000.0,6710000.0,0.5557856374,3630000.0,USD,0.0,12073000.0,0.0,1733000.0,NLCP,-87000.0,21802487.0,21802487.0,1967000.0,0.0,247000.0,45023000.0,45023000.0,214000.0,862000.0,862000.0,-862000.0,0.0,22492000.0,22492000.0,0.0,1980000.0,0.0,7408000.0,-42043000.0,5000000.0,0.0,-50023000.0,15374000.0,0.0,2667000.0,276000.0,456352000.0,61000.0,379440000.0,-30811000.0,1000000.0,0.0,0.0,0.0,454622000.0,50023000.0,19203000.0,2980000.0,433163000.0,0.0,21459000.0,454622000.0,454622000.0,404599000.0,2256000.0,425755000.0,-738000.0,0.0,62211000.0,-4726000.0,49602000.0,45023000.0,-2794000.0,813000.0,-813000.0,-1800000.0,4967000.0,-7520000.0,15808000.0,3070000.0,-4726000.0,7796000.0,-4724000.0,-7651000.0,-4579000.0,7796000.0,-131000.0,-68470000.0,58000.0,-2056000.0,2000.0,0.0,280000.0,0.0,2339500.0,20000000.0,19.527818087908962,-0.21676426180187608,-1.3019283746556474,-0.6062083119548486,-0.39145200033131783,2.065039644330484,2.604957558714784,0.0,48.768595041322314,37.273254369253706,0.006554896155487416,0.0069993306009324616,0.025549242938983842,0.022117762171912875,252290574.5,24.382968444959893,82.17934022801303,32.36154111082607,20.897090574008118,0.1408096241497587,0.010430342529611756,1.2527928579890908,11.453958245828927,1.1772878284506192,0.049474068566853345,71.38297872340425,0.14099308945809713,0.0,0.0069993306009324616,294333574.5,28564000.0,-4.063303372958345,0.2985897893208238,0.3575738859516348,1.8454499237417388,1.1551459293394777,0.6913214747918404,11.303132661290324,95.87412850162866,37.754434902514106,24.379489315000413,0.6913214747918404,2.4146,0.0,0.015064911022146113,0.5537441668925202,0.015290483963781987,0.015178076881491363,0.14354344404870373,19.527818087908962,0.023192247163091196,410671000.0,18.835970410164677,30820000.0
380,2022-07-27,127.16,128.13,125.28,127.39,122.29,2087000,2087000,0.23,0.18087,126.93,"July 27, 22",0.0018087,Q3,2022,2022-11-09 17:47:08,0001854964,5363000.0,3630000.0,3637000.0,10347000.0,0.8570363621,0.3,0.3,2022-11-10,https://www.sec.gov/Archives/edgar/data/1854964/000162828022029322/nlcp-20220930.htm,1733000.0,8443000.0,0.6993290814,6623000.0,0.5485794749,200000.0,94000.0,7000.0,https://www.sec.gov/Archives/edgar/data/1854964/000162828022029322/0001628280-22-029322-index.htm,6510000.0,0.5392197465,5363000.0,6710000.0,0.5557856374,3630000.0,USD,0.0,12073000.0,0.0,1733000.0,NLCP,-87000.0,21802487.0,21802487.0,1967000.0,0.0,247000.0,45023000.0,45023000.0,214000.0,862000.0,862000.0,-862000.0,0.0,22492000.0,22492000.0,0.0,1980000.0,0.0,7408000.0,-42043000.0,5000000.0,0.0,-50023000.0,15374000.0,0.0,2667000.0,276000.0,456352000.0,61000.0,379440000.0,-30811000.0,1000000.0,0.0,0.0,0.0,454622000.0,50023000.0,19203000.0,2980000.0,433163000.0,0.0,21459000.0,454622000.0,454622000.0,404599000.0,2256000.0,425755000.0,-738000.0,0.0,62211000.0,-4726000.0,49602000.0,45023000.0,-2794000.0,813000.0,-813000.0,-1800000.0,4967000.0,-7520000.0,15808000.0,3070000.0,-4726000.0,7796000.0,-4724000.0,-7651000.0,-4579000.0,7796000.0,-131000.0,-68470000.0,58000.0,-2056000.0,2000.0,0.0,280000.0,0.0,2339500.0,20000000.0,19.527818087908962,-0.21676426180187608,-1.3019283746556474,-0.6062083119548486,-0.39145200033131783,2.065039644330484,2.604957558714784,0.0,48.768595041322314,37.273254369253706,0.006554896155487416,0.0069993306009324616,0.025549242938983842,0.022117762171912875,252290574.5,24.382968444959893,82.17934022801303,32.36154111082607,20.897090574008118,0.1408096241497587,0.010430342529611756,1.2527928579890908,11.453958245828927,1.1772878284506192,0.049474068566853345,71.38297872340425,0.14099308945809713,0.0,0.0069993306009324616,294333574.5,28564000.0,-4.063303372958345,0.2985897893208238,0.3575738859516348,1.8454499237417388,1.1551459293394777,0.6913214747918404,11.303132661290324,95.87412850162866,37.754434902514106,24.379489315000413,0.6913214747918404,2.4146,0.0,0.015064911022146113,0.5537441668925202,0.015290483963781987,0.015178076881491363,0.14354344404870373,19.527818087908962,0.023192247163091196,410671000.0,18.835970410164677,30820000.0
381,2022-07-26,127.89,128.76,126.75,127.59,122.49,3338300,3338300,-0.3,-0.23458,127.7,"July 26, 22",-0.0023458,Q3,2022,2022-11-09 17:47:08,0001854964,5363000.0,3630000.0,3637000.0,10347000.0,0.8570363621,0.3,0.3,2022-11-10,https://www.sec.gov/Archives/edgar/data/1854964/000162828022029322/nlcp-20220930.htm,1733000.0,8443000.0,0.6993290814,6623000.0,0.5485794749,200000.0,94000.0,7000.0,https://www.sec.gov/Archives/edgar/data/1854964/000162828022029322/0001628280-22-029322-index.htm,6510000.0,0.5392197465,5363000.0,6710000.0,0.5557856374,3630000.0,USD,0.0,12073000.0,0.0,1733000.0,NLCP,-87000.0,21802487.0,21802487.0,1967000.0,0.0,247000.0,45023000.0,45023000.0,214000.0,862000.0,862000.0,-862000.0,0.0,22492000.0,22492000.0,0.0,1980000.0,0.0,7408000.0,-42043000.0,5000000.0,0.0,-50023000.0,15374000.0,0.0,2667000.0,276000.0,456352000.0,61000.0,379440000.0,-30811000.0,1000000.0,0.0,0.0,0.0,454622000.0,50023000.0,19203000.0,2980000.0,433163000.0,0.0,21459000.0,454622000.0,454622000.0,404599000.0,2256000.0,425755000.0,-738000.0,0.0,62211000.0,-4726000.0,49602000.0,45023000.0,-2794000.0,813000.0,-813000.0,-1800000.0,4967000.0,-7520000.0,15808000.0,3070000.0,-4726000.0,7796000.0,-4724000.0,-7651000.0,-4579000.0,7796000.0,-131000.0,-68470000.0,58000.0,-2056000.0,2000.0,0.0,280000.0,0.0,2339500.0,20000000.0,19.527818087908962,-0.21676426180187608,-1.3019283746556474,-0.6062083119548486,-0.39145200033131783,2.065039644330484,2.604957558714784,0.0,48.768595041322314,37.273254369253706,0.006554896155487416,0.0069993306009324616,0.025549242938983842,0.022117762171912875,252290574.5,24.382968444959893,82.17934022801303,32.36154111082607,20.897090574008118,0.1408096241497587,0.010430342529611756,1.2527928579890908,11.453958245828927,1.1772878284506192,0.049474068566853345,71.38297872340425,0.14099308945809713,0.0,0.0069993306009324616,294333574.5,28564000.0,-4.063303372958345,0.2985897893208238,0.3575738859516348,1.8454499237417388,1.1551459293394777,0.6913214747918404,11.303132661290324,95.87412850162866,37.754434902514106,24.379489315000413,0.6913214747918404,2.4146,0.0,0.015064911022146113,0.5537441668925202,0.015290483963781987,0.015178076881491363,0.14354344404870373,19.527818087908962,0.023192247163091196,410671000.0,18.835970410164677,30820000.0
382,2022-07-25,126.58,128.34,125.95,127.51,122.41,2436200,2436200,0.93,0.73471,127.27,"July 25, 22",0.0073471,Q3,2022,2022-11-09 17:47:08,0001854964,5363000.0,3630000.0,3637000.0,10347000.0,0.8570363621,0.3,0.3,2022-11-10,https://www.sec.gov/Archives/edgar/data/1854964/000162828022029322/nlcp-20220930.htm,1733000.0,8443000.0,0.6993290814,6623000.0,0.5485794749,200000.0,94000.0,7000.0,https://www.sec.gov/Archives/edgar/data/1854964/000162828022029322/0001628280-22-029322-index.htm,6510000.0,0.5392197465,5363000.0,6710000.0,0.5557856374,3630000.0,USD,0.0,12073000.0,0.0,1733000.0,NLCP,-87000.0,21802487.0,21802487.0,1967000.0,0.0,247000.0,45023000.0,45023000.0,214000.0,862000.0,862000.0,-862000.0,0.0,22492000.0,22492000.0,0.0,1980000.0,0.0,7408000.0,-42043000.0,5000000.0,0.0,-50023000.0,15374000.0,0.0,2667000.0,276000.0,456352000.0,61000.0,379440000.0,-30811000.0,1000000.0,0.0,0.0,0.0,454622000.0,50023000.0,19203000.0,2980000.0,433163000.0,0.0,21459000.0,454622000.0,454622000.0,404599000.0,2256000.0,425755000.0,-738000.0,0.0,62211000.0,-4726000.0,49602000.0,45023000.0,-2794000.0,813000.0,-813000.0,-1800000.0,4967000.0,-7520000.0,15808000.0,3070000.0,-4726000.0,7796000.0,-4724000.0,-7651000.0,-4579000.0,7796000.0,-131000.0,-68470000.0,58000.0,-2056000.0,2000.0,0.0,280000.0,0.0,2339500.0,20000000.0,19.527818087908962,-0.21676426180187608,-1.3019283746556474,-0.6062083119548486,-0.39145200033131783,2.065039644330484,2.604957558714784,0.0,48.768595041322314,37.273254369253706,0.006554896155487416,0.0069993306009324616,0.025549242938983842,0.022117762171912875,252290574.5,24.382968444959893,82.17934022801303,32.36154111082607,20.897090574008118,0.1408096241497587,0.010430342529611756,1.2527928579890908,11.453958245828927,1.1772878284506192,0.049474068566853345,71.38297872340425,0.14099308945809713,0.0,0.0069993306009324616,294333574.5,28564000.0,-4.063303372958345,0.2985897893208238,0.3575738859516348,1.8454499237417388,1.1551459293394777,0.6913214747918404,11.303132661290324,95.87412850162866,37.754434902514106,24.379489315000413,0.6913214747918404,2.4146,0.0,0.015064911022146113,0.5537441668925202,0.015290483963781987,0.015178076881491363,0.14354344404870373,19.527818087908962,0.023192247163091196,410671000.0,18.835970410164677,30820000.0
383,2022-07-22,126.71,127.82,126.01,126.9,121.82,2940600,2940600,0.19,0.14995,126.91,"July 22, 22",0.0014995,Q3,2022,2022-11-09 17:47:08,0001854964,5363000.0,3630000.0,3637000.0,10347000.0,0.8570363621,0.3,0.3,2022-11-10,https://www.sec.gov/Archives/edgar/data/1854964/000162828022029322/nlcp-20220930.htm,1733000.0,8443000.0,0.6993290814,6623000.0,0.5485794749,200000.0,94000.0,7000.0,https://www.sec.gov/Archives/edgar/data/1854964/000162828022029322/0001628280-22-029322-index.htm,6510000.0,0.5392197465,5363000.0,6710000.0,0.5557856374,3630000.0,USD,0.0,12073000.0,0.0,1733000.0,NLCP,-87000.0,21802487.0,21802487.0,1967000.0,0.0,247000.0,45023000.0,45023000.0,214000.0,862000.0,862000.0,-862000.0,0.0,22492000.0,22492000.0,0.0,1980000.0,0.0,7408000.0,-42043000.0,5000000.0,0.0,-50023000.0,15374000.0,0.0,2667000.0,276000.0,456352000.0,61000.0,379440000.0,-30811000.0,1000000.0,0.0,0.0,0.0,454622000.0,50023000.0,19203000.0,2980000.0,433163000.0,0.0,21459000.0,454622000.0,454622000.0,404599000.0,2256000.0,425755000.0,-738000.0,0.0,62211000.0,-4726000.0,49602000.0,45023000.0,-2794000.0,813000.0,-813000.0,-1800000.0,4967000.0,-7520000.0,15808000.0,3070000.0,-4726000.0,7796000.0,-4724000.0,-7651000.0,-4579000.0,7796000.0,-131000.0,-68470000.0,58000.0,-2056000.0,2000.0,0.0,280000.0,0.0,2339500.0,20000000.0,19.527818087908962,-0.21676426180187608,-1.3019283746556474,-0.6062083119548486,-0.39145200033131783,2.065039644330484,2.604957558714784,0.0,48.768595041322314,37.273254369253706,0.006554896155487416,0.0069993306009324616,0.025549242938983842,0.022117762171912875,252290574.5,24.382968444959893,82.17934022801303,32.36154111082607,20.897090574008118,0.1408096241497587,0.010430342529611756,1.2527928579890908,11.453958245828927,1.1772878284506192,0.049474068566853345,71.38297872340425,0.14099308945809713,0.0,0.0069993306009324616,294333574.5,28564000.0,-4.063303372958345,0.2985897893208238,0.3575738859516348,1.8454499237417388,1.1551459293394777,0.6913214747918404,11.303132661290324,95.87412850162866,37.754434902514106,24.379489315000413,0.6913214747918404,2.4146,0.0,0.015064911022146113,0.5537441668925202,0.015290483963781987,0.015178076881491363,0.14354344404870373,19.527818087908962,0.023192247163091196,410671000.0,18.835970410164677,30820000.0
384,2022-07-21,124.63,125.7,123.07,125.68,120.65,3093800,3093800,1.05,0.84249,124.82,"July 21, 22",0.0084249,Q3,2022,2022-11-09 17:47:08,0001854964,5363000.0,3630000.0,3637000.0,10347000.0,0.8570363621,0.3,0.3,2022-11-10,https://www.sec.gov/Archives/edgar/data/1854964/000162828022029322/nlcp-20220930.htm,1733000.0,8443000.0,0.6993290814,6623000.0,0.5485794749,200000.0,94000.0,7000.0,https://www.sec.gov/Archives/edgar/data/1854964/000162828022029322/0001628280-22-029322-index.htm,6510000.0,0.5392197465,5363000.0,6710000.0,0.5557856374,3630000.0,USD,0.0,12073000.0,0.0,1733000.0,NLCP,-87000.0,21802487.0,21802487.0,1967000.0,0.0,247000.0,45023000.0,45023000.0,214000.0,862000.0,862000.0,-862000.0,0.0,22492000.0,22492000.0,0.0,1980000.0,0.0,7408000.0,-42043000.0,5000000.0,0.0,-50023000.0,15374000.0,0.0,2667000.0,276000.0,456352000.0,61000.0,379440000.0,-30811000.0,1000000.0,0.0,0.0,0.0,454622000.0,50023000.0,19203000.0,2980000.0,433163000.0,0.0,21459000.0,454622000.0,454622000.0,404599000.0,2256000.0,425755000.0,-738000.0,0.0,62211000.0,-4726000.0,49602000.0,45023000.0,-2794000.0,813000.0,-813000.0,-1800000.0,4967000.0,-7520000.0,15808000.0,3070000.0,-4726000.0,7796000.0,-4724000.0,-7651000.0,-4579000.0,7796000.0,-131000.0,-68470000.0,58000.0,-2056000.0,2000.0,0.0,280000.0,0.0,2339500.0,20000000.0,19.527818087908962,-0.21676426180187608,-1.3019283746556474,-0.6062083119548486,-0.39145200033131783,2.065039644330484,2.604957558714784,0.0,48.768595041322314,37.273254369253706,0.006554896155487416,0.0069993306009324616,0.025549242938983842,0.022117762171912875,252290574.5,24.382968444959893,82.17934022801303,32.36154111082607,20.897090574008118,0.1408096241497587,0.010430342529611756,1.2527928579890908,11.453958245828927,1.1772878284506192,0.049474068566853345,71.38297872340425,0.14099308945809713,0.0,0.0069993306009324616,294333574.5,28564000.0,-4.063303372958345,0.2985897893208238,0.3575738859516348,1.8454499237417388,1.1551459293394777,0.6913214747918404,11.303132661290324,95.87412850162866,37.754434902514106,24.379489315000413,0.6913214747918404,2.4146,0.0,0.015064911022146113,0.5537441668925202,0.015290483963781987,0.015178076881491363,0.14354344404870373,19.527818087908962,0.023192247163091196,410671000.0,18.835970410164677,30820000.0
